,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
628,8,6.0,26666,58.8285540379984,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
629,16,6.0,26674,58.915764143999695,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
630,32,6.0,26690,59.028459694996855,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
631,64,6.0,26722,59.19107927299774,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
632,128,6.0,26786,59.45994648799751,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
633,256,6.0,26914,59.9427095179999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
634,512,6.0,27170,60.84699675399679,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
635,1024,6.0,27682,62.61754763099816,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,26
636,0,0.0,27682,62.68403029699766,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,27
637,1,0.0,27683,62.75054838599681,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,27
638,2,0.0,27684,62.81755976899876,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,27
639,4,1.0,27687,62.886485756000184,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",75,1024,27
640,8,2.0,27692,62.96178258299915,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",75,1024,27
641,16,4.0,27701,63.05215384499752,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,27
642,32,4.0,27717,63.166758845000004,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,27
643,64,4.0,27749,63.33714105299805,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,27
644,128,4.0,27813,63.614870469999005,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,27
645,256,4.0,27941,64.11347698899772,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,27
646,512,4.0,28197,65.05420289199901,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,27
647,1024,4.0,28709,66.89548559099785,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,27
648,0,4.0,28709,66.96067788399887,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
649,1,4.0,28710,67.02814763899732,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
650,2,4.0,28711,67.09623651199945,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
651,4,4.0,28713,67.16712068199922,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
652,8,4.0,28717,67.24469814499753,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
653,16,4.0,28725,67.33618183199724,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
654,32,4.0,28741,67.45363946499856,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
655,64,4.0,28773,67.62962132899702,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
656,128,4.0,28837,67.91990438100038,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
657,256,4.0,28965,68.42513816499923,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
658,512,4.0,29221,69.3885338809996,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
659,1024,4.0,29733,71.27689561899751,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,28
660,0,1.0,29733,71.34228757299934,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,29
661,1,1.0,29734,71.40984919499897,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,29
662,2,1.0,29735,71.47862399799851,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,29
663,4,1.0,29737,71.55093000399938,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,29
664,8,4.0,29742,71.63250530999721,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
665,16,4.0,29750,71.7309373049975,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
666,32,4.0,29766,71.85695883500011,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
667,64,4.0,29798,72.0379128459972,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
668,128,4.0,29862,72.33344675300032,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
669,256,4.0,29990,72.86478150299808,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
670,512,4.0,30246,73.85563391899996,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
671,1024,4.0,30758,75.80679671799953,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,29
672,0,0.0,30758,75.87344295999719,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",75,1024,30
673,1,4.0,30760,75.94381828399855,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
674,2,4.0,30761,76.0151052250003,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
675,4,4.0,30763,76.08751139099695,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
676,8,4.0,30767,76.16855215800024,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
677,16,4.0,30775,76.26429456799815,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
678,32,4.0,30791,76.38910357299756,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
679,64,4.0,30823,76.57391812499918,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
680,128,4.0,30887,76.88535657399916,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
681,256,4.0,31015,77.4268109959994,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
682,512,4.0,31271,78.4575019599979,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
683,1024,4.0,31783,80.47478449299888,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,30
684,0,1.0,31783,80.54235048999908,"[np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",75,1024,31
685,1,1.0,31784,80.61282701699747,"[np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",75,1024,31
686,2,3.0,31786,80.68333333400005,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,31
687,4,3.0,31788,80.759678866998,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,31
688,8,6.0,31793,80.84464226699856,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
689,16,6.0,31801,80.94312089099913,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
690,32,6.0,31817,81.07145173499885,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
691,64,6.0,31849,81.2610295960003,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
692,128,6.0,31913,81.56997424899964,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
693,256,6.0,32041,82.13439309000023,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
694,512,6.0,32297,83.19308953299696,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
695,1024,6.0,32809,85.26800874800028,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,31
696,0,0.0,32809,85.33553206999932,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
697,1,4.0,32811,85.40797041999758,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
698,2,4.0,32812,85.47874734799916,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
699,4,4.0,32814,85.55595813099717,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
700,8,4.0,32818,85.63946977899832,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
701,16,4.0,32826,85.73954265099746,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
702,32,4.0,32842,85.87359646099867,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
703,64,4.0,32874,86.06908026899691,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
704,128,4.0,32938,86.38873149799838,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
705,256,4.0,33066,86.96759906700026,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
706,512,4.0,33322,88.06348267299836,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
707,1024,4.0,33834,90.20581584499814,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,32
708,0,2.0,33834,90.27475192299971,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
709,1,6.0,33836,90.34801632000017,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
710,2,6.0,33837,90.42038147799758,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
711,4,6.0,33839,90.49704600599944,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
712,8,6.0,33843,90.58192510799927,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
713,16,6.0,33851,90.68376933000036,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
714,32,6.0,33867,90.82007870099915,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
715,64,6.0,33899,91.02251872299894,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
716,128,6.0,33963,91.34991004899712,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
717,256,6.0,34091,91.94506373999684,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
718,512,6.0,34347,93.06991924499744,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
719,1024,6.0,34859,95.27545428499798,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,33
720,0,1.0,34859,95.34751857099764,"[np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",75,1024,34
721,1,1.0,34860,95.42076655100027,"[np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",75,1024,34
722,2,3.0,34862,95.49412502099949,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,34
723,4,6.0,34865,95.57246741799827,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
724,8,6.0,34869,95.65948489999937,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
725,16,6.0,34877,95.76304494999931,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
726,32,6.0,34893,95.9040812940002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
727,64,6.0,34925,96.11224634199971,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
728,128,6.0,34989,96.45008254799905,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
729,256,6.0,35117,97.06689147699944,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
730,512,6.0,35373,98.2229691020002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
731,1024,6.0,35885,100.4994579009981,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,34
732,0,4.0,35885,100.57075859299948,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
733,1,4.0,35886,100.6469312879999,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
734,2,4.0,35887,100.72303497699977,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
735,4,4.0,35889,100.80308054399939,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
736,8,4.0,35893,100.89490549999755,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
737,16,4.0,35901,101.00325505699948,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
738,32,4.0,35917,101.14786694599752,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
739,64,4.0,35949,101.35585296299905,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
740,128,4.0,36013,101.6991859569971,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
741,256,4.0,36141,102.32758799899966,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
742,512,4.0,36397,103.51218949399845,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
743,1024,4.0,36909,105.8487402009996,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,35
744,0,1.0,36909,105.92247992299963,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",75,1024,36
745,1,1.0,36910,106.00085145099729,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",75,1024,36
746,2,3.0,36912,106.0788835409985,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
747,4,4.0,36915,106.16011043499748,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
748,8,4.0,36919,106.25014397499763,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
749,16,4.0,36927,106.35726458299905,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
750,32,4.0,36943,106.499318416998,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
751,64,4.0,36975,106.71250015300029,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
752,128,4.0,37039,107.07308462299989,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
753,256,4.0,37167,107.71062846199857,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
754,512,4.0,37423,108.92978099799802,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
755,1024,4.0,37935,111.3166171289995,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,36
756,0,3.0,37935,111.390842392997,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,37
757,1,3.0,37936,111.46890242799782,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,37
758,2,6.0,37938,111.54728784999679,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
759,4,6.0,37940,111.63160943399998,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
760,8,6.0,37944,111.72254153299946,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
761,16,6.0,37952,111.83228855099878,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
762,32,6.0,37968,111.98719401199924,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
763,64,6.0,38000,112.21132122999916,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
764,128,6.0,38064,112.5741630199991,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
765,256,6.0,38192,113.23447339300037,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
766,512,6.0,38448,114.48836032599866,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
767,1024,6.0,38960,116.93382019499768,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,37
768,0,3.0,38960,117.01061944799949,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
769,1,3.0,38961,117.09236635999696,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
770,2,3.0,38962,117.1744928879998,"[np.int64(1), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
771,4,4.0,38965,117.25981743099692,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
772,8,4.0,38969,117.354564751,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
773,16,4.0,38977,117.46545743399838,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
774,32,4.0,38993,117.61342977999811,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
775,64,4.0,39025,117.83460339599696,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
776,128,4.0,39089,118.2165632019969,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
777,256,4.0,39217,118.89234809499976,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
778,512,4.0,39473,120.18388829799733,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
779,1024,4.0,39985,122.69340498800011,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,38
780,0,3.0,39985,122.77139436599828,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,39
781,1,4.0,39987,122.85195525000017,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
782,2,4.0,39988,122.93355373200029,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
783,4,4.0,39990,123.02013457199791,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
784,8,4.0,39994,123.11803304999921,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
785,16,4.0,40002,123.23407077999946,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
786,32,4.0,40018,123.38834708099967,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
787,64,4.0,40050,123.61550709400035,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
788,128,4.0,40114,123.99735534299907,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
789,256,4.0,40242,124.69448053299857,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
790,512,4.0,40498,126.01132451199737,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
791,1024,4.0,41010,128.60282318499958,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,39
792,0,1.0,41010,128.68152283699965,"[np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",75,1024,40
793,1,1.0,41011,128.7634883589999,"[np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",75,1024,40
794,2,1.0,41012,128.8459990299998,"[np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",75,1024,40
795,4,3.0,41015,128.93208731699997,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,40
796,8,6.0,41020,129.0309899649983,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
797,16,6.0,41028,129.14883386299698,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
798,32,6.0,41044,129.30742886999724,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
799,64,6.0,41076,129.54015706599967,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
800,128,6.0,41140,129.933333175999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
801,256,6.0,41268,130.6490973839973,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
802,512,6.0,41524,131.99443552199955,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
803,1024,6.0,42036,134.64316703999793,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",75,1024,40
804,0,1.0,42036,134.72224131599796,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,41
805,1,1.0,42037,134.80464410700006,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,41
806,2,1.0,42038,134.8876399039982,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,41
807,4,1.0,42040,134.97676556700026,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",75,1024,41
808,8,4.0,42045,135.07693105299768,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
809,16,4.0,42053,135.19888417299808,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
810,32,4.0,42069,135.36027885799922,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
811,64,4.0,42101,135.59833348399843,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
812,128,4.0,42165,135.99982395699772,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
813,256,4.0,42293,136.75307122899903,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
814,512,4.0,42549,138.2005282579994,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
815,1024,4.0,43061,140.99181400199814,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",75,1024,41
816,0,0.0,43061,141.0730247499996,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
817,1,0.0,43062,141.15833214399754,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
818,2,0.0,43063,141.24462787399898,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
819,4,1.0,43066,141.3370414869969,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",75,1024,42
820,8,3.0,43071,141.4427950600002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",75,1024,42
821,16,4.0,43080,141.56525380200037,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
822,32,4.0,43096,141.73130273700008,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
823,64,4.0,43128,141.97887058799824,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
824,128,4.0,43192,142.3999302179982,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
825,256,4.0,43320,143.15029821899952,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
826,512,4.0,43576,144.61762710999756,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
827,1024,4.0,44088,147.47620146199915,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,42
828,0,1.0,44088,147.55946921400027,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",75,1024,43
829,1,1.0,44089,147.64724995199867,"[np.int64(1), np.int64(0), np.int64(1), np.int64(1)]",75,1024,43
830,2,4.0,44091,147.7343503129996,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
831,4,4.0,44093,147.82598258399958,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
832,8,4.0,44097,147.9308310719971,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
833,16,4.0,44105,148.0581980679999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
834,32,4.0,44121,148.22972616699917,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
835,64,4.0,44153,148.49063514799855,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
836,128,4.0,44217,148.92249152799923,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
837,256,4.0,44345,149.70333040999685,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",75,1024,43
